desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine,valor_metro
3 Dormitorios en Union,65000,273,https://www.gallito.com.uy/venta-de-la-nuda-propiedad-usufructo-vitalicio-inmuebles-16348482,,,3 Dormitorios,Union,Unión,23.0,238.0952380952381
3 Dormitorios en Paso De La Arena,65000,133,https://www.gallito.com.uy/casa-con-cochera-y-fondo-inmuebles-18086957,-34.81948,-56.28579,3 Dormitorios,Paso De La Arena,Paso de la Arena,57.0,488.7218045112782
1 Dormitorio en Peñarol,65000,58,https://www.gallito.com.uy/2-casas-de-1-dormitorio-con-posibilidades-de-ampliar-inmuebles-18374056,-34.82964,-56.19482,1 Dormitorio,Peñarol,"Peñarol, Lavalleja",34.0,1120.6896551724137
2 Dormitorios en Peñarol,65000,53,https://www.gallito.com.uy/casa-en-venta-en-barrio-peñarol-inmuebles-15409106,-34.81904,-56.20952,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1226.4150943396226
2 Dormitorios en La Teja,65000,40,https://www.gallito.com.uy/casita-economica-en-la-teja-excelente-ubicacion-inmuebles-17520711,-34.86112,-56.22828,2 Dormitorios,La Teja,La Teja,38.0,1625.0
2 Dormitorios en Parque Batlle,65000,55,https://www.gallito.com.uy/casa-en-venta-inmuebles-19997443,-34.8944,-56.14624,2 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1181.8181818181818
3 Dormitorios en La Teja,65000,60,https://www.gallito.com.uy/casa-de-2-plantas-con-jardin-ypatio-inmuebles-16205049,-34.86755,-56.23954,3 Dormitorios,La Teja,La Teja,38.0,1083.3333333333333
2 Dormitorios en Centro,65000,160,https://www.gallito.com.uy/chacra-de-10963-m²-en-venta-montevideo-inmuebles-13960784,,,2 Dormitorios,Centro,Centro,2.0,406.25
3 Dormitorios en Cerrito,65000,70,https://www.gallito.com.uy/linda-casita-al-frente-luminosa-comoda-con-patio-y-fondo-inmuebles-14816728,-34.84785,-56.16297,3 Dormitorios,Cerrito,Cerrito,27.0,928.5714285714286
2 Dormitorios en Malvin Norte,65000,61,https://www.gallito.com.uy/baldovino-casas-zum-felde-y-flammarion-inmuebles-16160816,,,2 Dormitorios,Malvin Norte,Malvín Norte,12.0,1065.5737704918033
2 Dormitorios en Maroñas Curva,65000,60,https://www.gallito.com.uy/venta-casa-ph-dos-dormitorios-curva-de-maroñas-inmuebles-20036466,-34.86369,-56.13665,2 Dormitorios,Maroñas Curva,"Maroñas, Parque Guaraní",17.0,1083.3333333333333
2 Dormitorios en Otro,65000,70,https://www.gallito.com.uy/casa-en-venta-las-acacias-lars-inmuebles-19396675,-34.83717,-56.15027,2 Dormitorios,Otro,,,928.5714285714286
3 Dormitorios en Peñarol,65000,80,https://www.gallito.com.uy/casa-en-peñarol-3-dormitorios-inmuebles-17225751,-34.82589,-56.19914,3 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,812.5
2 Dormitorios en Peñarol,65000,75,https://www.gallito.com.uy/con-gran-potencial-inmuebles-16844616,-34.82251,-56.20887,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,866.6666666666666
1 Dormitorio en Jacinto Vera,65000,45,https://www.gallito.com.uy/a-pasos-del-shopping-inmuebles-19641051,,,1 Dormitorio,Jacinto Vera,Jacinto Vera,44.0,1444.4444444444443
2 Dormitorios en Colon,65000,70,https://www.gallito.com.uy/casa-venta-colon-2-dormitorios-cocheracasa-en-colon-2-dormit-inmuebles-17850998,-34.80949,-56.22112,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,928.5714285714286
2 Dormitorios en Otro,65000,76,https://www.gallito.com.uy/venta-casa-2-dormitorios-ituzaingo-inmuebles-20026440,,,2 Dormitorios,Otro,,,855.2631578947369
2 Dormitorios en Maroñas,65000,90,https://www.gallito.com.uy/casa-con-cochera-jardin-y-patio-inmuebles-19972727,,,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,722.2222222222222
3 Dormitorios en La Teja,65000,85,https://www.gallito.com.uy/refor-vende-casa-en-la-teja-inmuebles-17110767,-34.86723,-56.23991,3 Dormitorios,La Teja,La Teja,38.0,764.7058823529412
3 Dormitorios en Malvin Norte,65000,75,https://www.gallito.com.uy/saldo-anv-con-jardin-patio-parr-galpon-malvin-norte-proximo-inmuebles-19340316,-34.87719,-56.11135,3 Dormitorios,Malvin Norte,Malvín Norte,12.0,866.6666666666666
1 Dormitorio en Lezica,65000,80,https://www.gallito.com.uy/casa-en-venta-en-barrio-lezica-inmuebles-20059573,-34.78892,-56.25082,1 Dormitorio,Lezica,"Lezica, Melilla",60.0,812.5
2 Dormitorios en J. Hipodromo,65000,70,https://www.gallito.com.uy/casa-de-altos-jardines-del-hipodromo-vendo-financio-inmuebles-19380130,-34.83688,-56.13403,2 Dormitorios,J. Hipodromo,Jardines del Hipódromo,21.0,928.5714285714286
2 Dormitorios en Union,65000,50,https://www.gallito.com.uy/amplia-vivienda-de-dos-dormitorios-en-ph-inmuebles-19196874,-34.88358,-56.13063,2 Dormitorios,Union,Unión,23.0,1300.0
4 Dormitorios en Colon,66000,130,https://www.gallito.com.uy/dos-casas-en-el-mismo-padron-ideal-para-renta-inmuebles-17141191,-34.80499,-56.21903,4 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,507.6923076923077
3 Dormitorios en Villa Española,67000,61,https://www.gallito.com.uy/casa-alquilada-en-venta-en-villa-española-inmuebles-18126409,-34.86376,-56.14178,3 Dormitorios,Villa Española,Villa Española,24.0,1098.360655737705
3 Dormitorios en Peñarol,67000,140,https://www.gallito.com.uy/dos-casas-en-venta-en-peñarol-inmuebles-18495132,-34.81723,-56.20861,3 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,478.57142857142856
Más de 4 dormitorios en Colon,67000,180,https://www.gallito.com.uy/ideal-para-renta-venta-de-4-unidades-en-mismo-padron-inmuebles-19032306,-34.80289,-56.21834,Más de 4 dormitorios,Colon,"Colón Sureste, Abayubá",58.0,372.22222222222223
3 Dormitorios en Maroñas,68000,68,https://www.gallito.com.uy/casa-duplex-en-cooperativa-covine-5-inmuebles-19622830,,,3 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,1000.0
3 Dormitorios en Maroñas,68000,80,https://www.gallito.com.uy/2-casas-en-1-padron-jardines-del-hipodromo-inmuebles-16603174,-34.83221,-56.11514,3 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,850.0
2 Dormitorios en Perez Castellanos,68000,50,https://www.gallito.com.uy/ph-proximo-antel-arena-2-dormitorios-venta-perez-castellano-inmuebles-19787568,,,2 Dormitorios,Perez Castellanos,"Castro, P. Castellanos",26.0,1360.0
2 Dormitorios en Manga,68000,61,https://www.gallito.com.uy/venta-casa-2-dorm-zona-manga-prox-a-belloni-inmuebles-19297015,-34.80709,-56.14445,2 Dormitorios,Manga,Manga,62.0,1114.7540983606557
2 Dormitorios en Bolivar,68000,60,https://www.gallito.com.uy/casa-p-horizontal-totalmente-independiente-inmuebles-17915528,-34.85581,-56.16091,2 Dormitorios,Bolivar,,,1133.3333333333333
1 Dormitorio en Colon,68000,44,https://www.gallito.com.uy/casa-en-alquiler-yo-venta-en-colon-s-13900-uss-68000-inmuebles-16303466,-34.80281,-56.21949,1 Dormitorio,Colon,"Colón Sureste, Abayubá",58.0,1545.4545454545455
2 Dormitorios en Union,68000,90,https://www.gallito.com.uy/casas-venta-montevideo-union-inmuebles-19768356,,,2 Dormitorios,Union,Unión,23.0,755.5555555555555
2 Dormitorios en Paso De La Arena,68000,120,https://www.gallito.com.uy/casa-2-dormitorios-taller-en-paso-de-la-arena-inmuebles-20006494,-34.81363,-56.31645,2 Dormitorios,Paso De La Arena,Paso de la Arena,57.0,566.6666666666666
2 Dormitorios en Barra Santa Lucia,68000,110,https://www.gallito.com.uy/casa-2-dormitorios-en-venta-santiago-vazquez-inmuebles-19776513,,,2 Dormitorios,Barra Santa Lucia,,,618.1818181818181
2 Dormitorios en Sayago,68000,45,https://www.gallito.com.uy/casa-en-venta-en-sayago-inmuebles-12999374,-34.83152,-56.22483,2 Dormitorios,Sayago,Sayago,52.0,1511.111111111111
3 Dormitorios en Paso De La Arena,68000,130,https://www.gallito.com.uy/venta-casa-3-dormitorios-paso-de-la-arena-c-balcon-inmuebles-19926560,-34.8401,-56.27699,3 Dormitorios,Paso De La Arena,Paso de la Arena,57.0,523.0769230769231
3 Dormitorios en Maroñas,68000,60,https://www.gallito.com.uy/dupex-en-cooperativa-covine-5-inmuebles-19957714,,,3 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,1133.3333333333333
2 Dormitorios en Lezica,68000,60,https://www.gallito.com.uy/excelente-casa-2-plantas-2-dorm-luminosa-patio-parrillero-inmuebles-14127819,-34.79925,-56.23432,2 Dormitorios,Lezica,"Lezica, Melilla",60.0,1133.3333333333333
3 Dormitorios en Centro,68000,70,https://www.gallito.com.uy/hnos-damasceno-esq-paysandu-inmuebles-13101604,-34.90089,-56.18469,3 Dormitorios,Centro,Centro,2.0,971.4285714285714
2 Dormitorios en Peñarol,68000,60,https://www.gallito.com.uy/casa-de-2-dorm-alquilada-ideal-para-renta-inmuebles-16588665,-34.83966,-56.1879,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1133.3333333333333
2 Dormitorios en Sayago,68000,70,https://www.gallito.com.uy/casa-en-venta-en-conciliacion-inmuebles-18646910,-34.81981,-56.22565,2 Dormitorios,Sayago,Sayago,52.0,971.4285714285714
1 Ambiente en Sayago,68000,60,https://www.gallito.com.uy/casa-en-trinidad-1378-u-2-inmuebles-14173160,-34.81964,-56.22097,1 Ambiente,Sayago,Sayago,52.0,1133.3333333333333
2 Dormitorios en Nuevo Paris,68000,90,https://www.gallito.com.uy/casa-en-venta-en-nuevo-paris-a-una-cuadra-de-av-garzon-inmuebles-15938002,-34.84428,-56.22515,2 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0,755.5555555555555
3 Dormitorios en Piedras Blancas,69000,151,https://www.gallito.com.uy/br-aparicio-saravia-y-alvaro-figueredo-inmuebles-17028578,-34.83285,-56.141,3 Dormitorios,Piedras Blancas,Piedras Blancas,31.0,456.95364238410593
2 Dormitorios en Punta Rieles,69000,60,https://www.gallito.com.uy/excelente-padron-unico-proximo-a-zona-america-inmuebles-18525886,-34.78766,-56.06851,2 Dormitorios,Punta Rieles,"Punta Rieles, Bella Italia",20.0,1150.0
2 Dormitorios en Lezica,69000,80,https://www.gallito.com.uy/casa-en-barrio-lezica-con-gran-terreno-de-845-m2-inmuebles-19858567,-34.8042,-56.2488,2 Dormitorios,Lezica,"Lezica, Melilla",60.0,862.5
2 Dormitorios en Sayago,69000,55,https://www.gallito.com.uy/proxima-al-centro-comercial-de-sayago-buena-locomocion-inmuebles-14804310,,,2 Dormitorios,Sayago,Sayago,52.0,1254.5454545454545
3 Dormitorios en Piedras Blancas,69000,82,https://www.gallito.com.uy/casa-3-dormitorios-en-venta-en-piedras-blancas-inmuebles-19972593,-34.82157,-56.1464,3 Dormitorios,Piedras Blancas,Piedras Blancas,31.0,841.4634146341464
Más de 4 dormitorios en Colon,69000,112,https://www.gallito.com.uy/2-comodas-casas-en-muy-buena-ubicacion-inmuebles-17070701,-34.80528,-56.21926,Más de 4 dormitorios,Colon,"Colón Sureste, Abayubá",58.0,616.0714285714286
2 Dormitorios en Piedras Blancas,70000,110,https://www.gallito.com.uy/2-casas-en-mismo-padron-en-zona-piedras-blancas-inmuebles-15956892,-34.82674,-56.1495,2 Dormitorios,Piedras Blancas,Piedras Blancas,31.0,636.3636363636364
3 Dormitorios en Cerrito,70000,80,https://www.gallito.com.uy/casa-pu-corumbe-esq-londres-inmuebles-18924572,-34.85317,-56.15576,3 Dormitorios,Cerrito,Cerrito,27.0,875.0
2 Dormitorios en La Teja,70000,46,https://www.gallito.com.uy/casa-padron-unico-amplio-jardin-y-cochera-inmuebles-17891896,-34.8674,-56.22477,2 Dormitorios,La Teja,La Teja,38.0,1521.7391304347825
2 Dormitorios en Lezica,70000,62,https://www.gallito.com.uy/refor-vende-casa-en-lezica-inmuebles-19654386,-34.80291,-56.24887,2 Dormitorios,Lezica,"Lezica, Melilla",60.0,1129.032258064516
2 Dormitorios en Jacinto Vera,70000,40,https://www.gallito.com.uy/venta-casa-jacinto-vera-2-dormitorios-inmuebles-18598316,-34.87515,-56.1736,2 Dormitorios,Jacinto Vera,Jacinto Vera,44.0,1750.0
3 Dormitorios en Maroñas,70000,67,https://www.gallito.com.uy/venta-casa-3-dorm-1-baño-y-patio-usd70000cuotas-inmuebles-19543126,-34.85611,-56.12691,3 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,1044.7761194029852
2 Dormitorios en Punta Rieles,70000,75,https://www.gallito.com.uy/casa-en-torremolinos-prox-blvr-aparicio-saravia-inmuebles-15967464,-34.82547,-56.10828,2 Dormitorios,Punta Rieles,"Punta Rieles, Bella Italia",20.0,933.3333333333334
2 Dormitorios en Colon,70000,60,https://www.gallito.com.uy/casa-en-venta-alquilada-para-renta-inmuebles-18554040,-34.82143,-56.22052,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,1166.6666666666667
2 Dormitorios en J. Hipodromo,70000,201,https://www.gallito.com.uy/baldovino-jardines-del-hipodromo-bergamo-y-carlos-nery-inmuebles-16160858,,,2 Dormitorios,J. Hipodromo,Jardines del Hipódromo,21.0,348.2587064676617
1 Dormitorio en Malvin Norte,70000,80,https://www.gallito.com.uy/vendo-casa-1dorm-al-frente-buena-zona-us-70000-sobre-av-inmuebles-15580101,-34.87641,-56.11186,1 Dormitorio,Malvin Norte,Malvín Norte,12.0,875.0
3 Dormitorios en Cno. Maldonado,70000,120,https://www.gallito.com.uy/casa-en-planta-baja-grandes-comidades-inmuebles-18853142,,,3 Dormitorios,Cno. Maldonado,Colón Centro y Noroeste,59.0,583.3333333333334
1 Dormitorio en Aguada,70000,46,https://www.gallito.com.uy/casa-tipo-apto-a-reciclar-aguada-proximo-a-inmuebles-19254361,-34.88838,-56.18859,1 Dormitorio,Aguada,Aguada,41.0,1521.7391304347825
3 Dormitorios en Punta Rieles,70000,85,https://www.gallito.com.uy/vendo-casa-3-dorm-en-bella-italia-us-70000-escriturada-inmuebles-18998891,-34.83936,-56.11997,3 Dormitorios,Punta Rieles,"Punta Rieles, Bella Italia",20.0,823.5294117647059
3 Dormitorios en Villa Española,70000,66,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-villa-española-inmuebles-19812268,-34.86656,-56.14817,3 Dormitorios,Villa Española,Villa Española,24.0,1060.6060606060605
2 Dormitorios en Otro,70000,70,https://www.gallito.com.uy/venta-gronardo-casa-esquina-con-apartamento-inmuebles-20079004,,,2 Dormitorios,Otro,,,1000.0
2 Dormitorios en Maroñas Curva,70000,56,https://www.gallito.com.uy/2-dormitorios-2-baños-jardin-mateo-cortes-inmuebles-18801799,,,2 Dormitorios,Maroñas Curva,"Maroñas, Parque Guaraní",17.0,1250.0
2 Dormitorios en Union,70000,65,https://www.gallito.com.uy/casa-2-dormitorios-union-con-patio-inmuebles-19240511,-34.86842,-56.13534,2 Dormitorios,Union,Unión,23.0,1076.923076923077
2 Dormitorios en Peñarol,70000,70,https://www.gallito.com.uy/casa-en-venta-en-peñarol-inmuebles-19120178,-34.81956,-56.20511,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1000.0
2 Dormitorios en Union,70000,75,https://www.gallito.com.uy/venta-casa-2-dor-1-baño-completo-con-fondo-muy-luminosa-inmuebles-18488208,-34.8746,-56.12684,2 Dormitorios,Union,Unión,23.0,933.3333333333334
2 Dormitorios en Maroñas,70000,59,https://www.gallito.com.uy/2-dormitorios-2-baños-jardin-casa-ph-independiente-inmuebles-18801788,,,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,1186.4406779661017
3 Dormitorios en Maroñas,70000,77,https://www.gallito.com.uy/casa-3-dormitorios-y-apartamento-al-fondo-maroñas-inmuebles-19025217,-34.83455,-56.1452,3 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,909.0909090909091
3 Dormitorios en Villa Española,71000,81,https://www.gallito.com.uy/venta-casa-3-dormitorios-perez-castellano-inmuebles-18281691,-34.85621,-56.155,3 Dormitorios,Villa Española,Villa Española,24.0,876.5432098765432
2 Dormitorios en Villa Española,71000,70,https://www.gallito.com.uy/oportunidad-para-reciclar-y-tener-una-buena-renta-o-vivir-inmuebles-19567357,,,2 Dormitorios,Villa Española,Villa Española,24.0,1014.2857142857143
3 Dormitorios en Cerro,71000,80,https://www.gallito.com.uy/casa-con-cochera-requiere-mantenimiento-inmuebles-19751458,-34.87745,-56.26266,3 Dormitorios,Cerro,Cerro,35.0,887.5
2 Dormitorios en Union,71000,70,https://www.gallito.com.uy/oportunidad-casa-para-reciclar-y-rentar-o-vivir-inmuebles-19567336,,,2 Dormitorios,Union,Unión,23.0,1014.2857142857143
1 Dormitorio en Brazo Oriental,72000,44,https://www.gallito.com.uy/agradable-casa-a-1-cuadra-de-luis-a-herrera-muy-rentable-inmuebles-18598858,-34.86578,-56.17563,1 Dormitorio,Brazo Oriental,Brazo Oriental,51.0,1636.3636363636363
2 Dormitorios en Piedras Blancas,72500,70,https://www.gallito.com.uy/casa-de-2-dormitorios-en-venta-en-piedras-blancas-mas-terr-inmuebles-19965791,-34.83003,-56.14666,2 Dormitorios,Piedras Blancas,Piedras Blancas,31.0,1035.7142857142858
2 Dormitorios en Piedras Blancas,73000,70,https://www.gallito.com.uy/terreno-de-625-m2-en-venta-en-piedras-blancas-con-casa-de-inmuebles-19965816,-34.83003,-56.14666,2 Dormitorios,Piedras Blancas,Piedras Blancas,31.0,1042.857142857143
2 Dormitorios en Lezica,73000,53,https://www.gallito.com.uy/casas-a-estrenar-de-dos-dormitorios-lezica-villa-colon-inmuebles-17462254,-34.78926,-56.25314,2 Dormitorios,Lezica,"Lezica, Melilla",60.0,1377.3584905660377
2 Dormitorios en Parque Batlle,73000,40,https://www.gallito.com.uy/muy-buena-casa-a-nuevo-tipo-apartamento-sin-gastos-comunes-inmuebles-19827228,-34.89304,-56.14731,2 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1825.0
2 Dormitorios en Otro,73000,76,https://www.gallito.com.uy/casa-dos-dormitorios-buen-estado-sobre-ruta-8-inmuebles-19050036,-34.77644,-56.04481,2 Dormitorios,Otro,,,960.5263157894736
2 Dormitorios en Nuevo Paris,73000,70,https://www.gallito.com.uy/casa-santa-lucia-lugar-estrategico-con-terreno-inmuebles-19239216,-34.83697,-56.25245,2 Dormitorios,Nuevo Paris,"Mercado Modelo, Bolívar",25.0,1042.857142857143
3 Dormitorios en Paso De La Arena,73000,60,https://www.gallito.com.uy/venta-paso-de-la-arena-casa-impecable-2-dormitorios-inmuebles-19765184,-34.83694,-56.253,3 Dormitorios,Paso De La Arena,Paso de la Arena,57.0,1216.6666666666667
2 Dormitorios en Sayago,73000,80,https://www.gallito.com.uy/casa-sobre-avenida-con-buen-terreno-inmuebles-17750116,-34.82046,-56.23166,2 Dormitorios,Sayago,Sayago,52.0,912.5
2 Dormitorios en Colon,74000,85,https://www.gallito.com.uy/bonita-propiedad-con-buen-terreno-apartamento-a-terminar-inmuebles-18225631,-34.80012,-56.22024,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,870.5882352941177
2 Dormitorios en Aires Puros,74000,61,https://www.gallito.com.uy/casa-aires-puros-inmuebles-19610120,38.01735,12.53652,2 Dormitorios,Aires Puros,Aires Puros,29.0,1213.1147540983607
1 Dormitorio en Brazo Oriental,74500,50,https://www.gallito.com.uy/casa-en-venta-un-dormitorio-brazo-oriental-inmuebles-17764446,-32.80534,-55.99642,1 Dormitorio,Brazo Oriental,Brazo Oriental,51.0,1490.0
2 Dormitorios en Colon,75000,100,https://www.gallito.com.uy/duplex-en-colon-inmuebles-13074478,-34.80043,-56.23497,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,750.0
2 Dormitorios en Union,75000,70,https://www.gallito.com.uy/casa-en-parque-guarani-inmuebles-19858434,-34.85821,-56.12062,2 Dormitorios,Union,Unión,23.0,1071.4285714285713
2 Dormitorios en Peñarol,75000,53,https://www.gallito.com.uy/casa-en-venta-inmuebles-12942283,-34.81904,-56.20952,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1415.0943396226414
2 Dormitorios en Perez Castellanos,75000,70,https://www.gallito.com.uy/oportunidad-para-reciclar-opcion-2-casas-en-un-padron-inmuebles-19200295,-34.8575,-56.15517,2 Dormitorios,Perez Castellanos,"Castro, P. Castellanos",26.0,1071.4285714285713
3 Dormitorios en Maroñas Curva,75000,70,https://www.gallito.com.uy/se-vende-casa-con-entrada-para-coche-inmuebles-18687868,-34.85792,-56.13941,3 Dormitorios,Maroñas Curva,"Maroñas, Parque Guaraní",17.0,1071.4285714285713
2 Dormitorios en Paso Molino,75000,61,https://www.gallito.com.uy/propiedad-horizontal-en-venta-inmuebles-18980728,,,2 Dormitorios,Paso Molino,,,1229.5081967213114
3 Dormitorios en Colon,75000,99,https://www.gallito.com.uy/casa-de-estilo-en-ph-proxima-al-centro-de-colon-con-patio-inmuebles-18769606,-34.80395,-56.22038,3 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,757.5757575757576
2 Dormitorios en Cerrito,75000,60,https://www.gallito.com.uy/venta-casa-2-dormitorios-para-reciclar-cerrito-inmuebles-20072545,-34.85178,-56.16966,2 Dormitorios,Cerrito,Cerrito,27.0,1250.0
3 Dormitorios en Maroñas,75000,700,https://www.gallito.com.uy/casa-de-3-dormitorios-inmuebles-18965454,,,3 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,107.14285714285714
3 Dormitorios en Punta Rieles,75000,110,https://www.gallito.com.uy/casa-sobre-avenida-inmuebles-18286819,,,3 Dormitorios,Punta Rieles,"Punta Rieles, Bella Italia",20.0,681.8181818181819
3 Dormitorios en Villa Española,75000,80,https://www.gallito.com.uy/gobernado-viana-y-brazo-largo-inmuebles-14215904,,,3 Dormitorios,Villa Española,Villa Española,24.0,937.5
3 Dormitorios en Aguada,75000,80,https://www.gallito.com.uy/orden-de-vender-proximo-a-palacio-legislativo-inmuebles-15957311,,,3 Dormitorios,Aguada,Aguada,41.0,937.5
2 Dormitorios en Aires Puros,75000,66,https://www.gallito.com.uy/venta-casa-inversion-inmuebles-17515914,,,2 Dormitorios,Aires Puros,Aires Puros,29.0,1136.3636363636363
2 Dormitorios en Paso Molino,75000,75,https://www.gallito.com.uy/venta-san-quintin-apartamento-independiente-inmuebles-20097842,,,2 Dormitorios,Paso Molino,,,1000.0
3 Dormitorios en Punta Rieles,75000,63,https://www.gallito.com.uy/casa-3-dormitorios-patio-parrillero-punta-rieles-inmuebles-19491919,,,3 Dormitorios,Punta Rieles,"Punta Rieles, Bella Italia",20.0,1190.4761904761904
2 Dormitorios en Aires Puros,75000,118,https://www.gallito.com.uy/casa-de-2-dormitorios-inmuebles-16980957,,,2 Dormitorios,Aires Puros,Aires Puros,29.0,635.5932203389831
2 Dormitorios en Cerrito,75000,60,https://www.gallito.com.uy/baldovino-cerrito-norberto-ortiz-y-jbatlle-y-ordoñez-inmuebles-18688453,,,2 Dormitorios,Cerrito,Cerrito,27.0,1250.0
2 Dormitorios en Perez Castellanos,75000,54,https://www.gallito.com.uy/ph-al-frente-proxima-al-antel-arena-inmuebles-19405990,,,2 Dormitorios,Perez Castellanos,"Castro, P. Castellanos",26.0,1388.888888888889
2 Dormitorios en La Teja,75000,55,https://www.gallito.com.uy/dueño-vende-2-dormitorios-impecable-estado-acepta-banco-inmuebles-19585054,-34.86252,-56.2313,2 Dormitorios,La Teja,La Teja,38.0,1363.6363636363637
2 Dormitorios en Peñarol,75000,75,https://www.gallito.com.uy/con-entrada-de-vehiculo-acepta-prestamo-banca-inmuebles-19765214,-34.81742,-56.20718,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1000.0
3 Dormitorios en Colon,75000,103,https://www.gallito.com.uy/buena-propiedad-en-padron-unico-proximo-a-plaza-larrobla-inmuebles-18487402,,,3 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,728.1553398058253
