desc,valor,url,lat,lng
Más de 4 dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-mansa-punta-del-este-7-dormitorios-inmuebles-18603004,,
Más de 4 dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-lugano-punta-del-este-6-dormitorios-inmuebles-20107960,,
Más de 4 dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-de-gran-tamaã±o-en-zona-de-la-mansa-inmuebles-19550966,,
3 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/la-barra-inmuebles-19879318,,
3 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/la-barra-3-suites-y-servicio-gateando-al-mar-pileta-200-inmuebles-18713434,,
4 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-laguna-blanca-en-venta-inmuebles-19894427,,
4 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-frente-al-mar-inmuebles-18755542,,
Más de 4 dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-lugano-punta-del-este-6-dormitorios-inmuebles-19200118,,
3 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-en-la-barra-inmuebles-19625131,-34.955,-54.971
3 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/la-barra-3-suites-y-servicio-gateando-al-mar-pileta-200-inmuebles-19202190,,
4 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-frente-al-mar-inmuebles-18731644,,
Más de 4 dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-lugano-punta-del-este-6-dormitorios-inmuebles-18602942,,
3 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-en-la-zona-del-golf-inmuebles-19039438,,
4 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-la-barra-la-barra-4-dormitorios-inmuebles-20108126,,
4 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-brava-4-dormitorios-inmuebles-17597966,,
3 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/primera-linea-playa-brava-inmuebles-18411272,,
3 Dormitorios - 230 m2,U$S 1.000.000,https://www.gallito.com.uy/3-dormitorios-ruta-10-inmuebles-19872213,-34.9059,-54.83901
4 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-frente-al-mar-inmuebles-19906614,,
Más de 4 dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-temporario-punta-del-este-7-dormit-inmuebles-18126575,-34.92213,-54.95753
3 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-de-3-dormitorios-en-golf-punta-del-este-inmuebles-16906247,,
Más de 4 dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-el-golf-inmuebles-20109876,,
4 Dormitorios,U$S 1.000.000,https://www.gallito.com.uy/casa-en-la-barra-4-dormitorios-con-piscina-parrillero-y-co-inmuebles-18600580,,
Más de 4 dormitorios,U$S 1.030.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-parolin-propiedades-ref418-inmuebles-16906134,,
Más de 4 dormitorios,U$S 1.047.000,https://www.gallito.com.uy/en-barrio-residencial-tranquilo-inmuebles-18265451,,
Más de 4 dormitorios,U$S 1.050.000,https://www.gallito.com.uy/casa-en-venta-en-penã­nsula-inmuebles-19666734,,
4 Dormitorios,U$S 1.050.000,https://www.gallito.com.uy/casa-en-excelente-estado-en-barrio-privado-inmuebles-16789067,,
Más de 4 dormitorios,U$S 1.050.000,https://www.gallito.com.uy/casa-en-venta-en-penã­nsula-inmuebles-19741730,,
4 Dormitorios,U$S 1.050.000,https://www.gallito.com.uy/amplia-casa-de-4-dormitorios-en-lugano-inmuebles-15808393,,
Más de 4 dormitorios,U$S 1.050.000,https://www.gallito.com.uy/oportunidad-en-venta-no-se-la-pierda-inmuebles-19879790,,
Más de 4 dormitorios,U$S 1.050.000,https://www.gallito.com.uy/casa-en-venta-en-penã­nsula-inmuebles-19978338,,
Más de 4 dormitorios,U$S 1.050.000,https://www.gallito.com.uy/hermosa-casa-en-golf-punta-del-este-inmuebles-18678198,,
Más de 4 dormitorios - 800 m2,U$S 1.080.000,https://www.gallito.com.uy/espectacular-en-punta-del-este-ref-4522-inmuebles-18499690,-34.92947,-54.92402
Más de 4 dormitorios,U$S 1.100.000,https://www.gallito.com.uy/casa-de-gran-tamaã±o-ubicada-en-zona-del-golf-inmuebles-19743176,,
Más de 4 dormitorios,U$S 1.100.000,https://www.gallito.com.uy/espectacular-casa-en-zona-del-faro-inmuebles-20067213,-34.955,-54.971
Más de 4 dormitorios,U$S 1.100.000,https://www.gallito.com.uy/espectacular-casa-en-zona-del-faro-inmuebles-19871595,-34.955,-54.971
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/lindisimo-entorno-nuevo-con-servicios-lindisima-zona-inmuebles-18662322,,
Más de 4 dormitorios,U$S 1.100.000,https://www.gallito.com.uy/casa-en-barrio-privado-en-punta-del-este-laguna-blanca-inmuebles-18510521,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/buda-inmuebles-20109864,,
Más de 4 dormitorios - 200 m2,U$S 1.100.000,https://www.gallito.com.uy/4-dormitorios-camino-eugenio-saenz-martinez-inmuebles-19872943,-34.82873,-54.64253
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/amplios-ambientes-zona-tranquila-inmuebles-18979193,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/excelente-propiedad-en-entorno-natural-seguro-y-privado-inmuebles-18410340,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/casa-en-montoya-con-piscina-a-metros-del-mar-inmuebles-18266316,,
3 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/espectacular-chalet-en-barrio-cerrado-inmuebles-18953964,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/brava-penã­nsula-inmuebles-19714842,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/venta-casa-en-playa-mansa-4-dormitorios-inmuebles-19396870,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/casa-a-la-venta-en-playa-brava-inmuebles-20097759,-34.93167,-54.90058
Más de 4 dormitorios - 600 m2,U$S 1.100.000,https://www.gallito.com.uy/5-dormitorios-av-alonso-perez-inmuebles-18683778,-34.93227,-54.92631
Más de 4 dormitorios - 580 m2,U$S 1.100.000,https://www.gallito.com.uy/kosak-punta-venta-casa-mansa-5-dorm-espectacular-piscina-inmuebles-19144380,-34.94324,-54.94509
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-y-dependencia-en-peninsula-pun-inmuebles-19239309,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-19480447,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/casa-en-penã­nsula-inmuebles-19714854,,
Más de 4 dormitorios,U$S 1.100.000,https://www.gallito.com.uy/casa-en-la-barra-en-venta-inmuebles-19894431,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/casa-en-venta-montoya-inmuebles-19894374,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/exclusiva-casa-en-venta-en-punta-del-este-inmuebles-18613912,,
Más de 4 dormitorios,U$S 1.100.000,https://www.gallito.com.uy/gran-oportunidad-de-compra-hermosa-casa-en-zona-del-golf-inmuebles-19827685,,
Más de 4 dormitorios,U$S 1.100.000,https://www.gallito.com.uy/casa-en-barrio-privado-en-punta-del-este-laguna-blanca-inmuebles-19751201,,
4 Dormitorios,U$S 1.100.000,https://www.gallito.com.uy/brava-penã­nsula-inmuebles-19535879,,
3 Dormitorios,U$S 1.150.000,https://www.gallito.com.uy/excelente-casa-en-venta-yo-alquiler-anual-y-temporario-en-inmuebles-19309732,,
3 Dormitorios,U$S 1.150.000,https://www.gallito.com.uy/excelente-casa-en-venta-yo-alquiler-anual-y-temporario-en-p-inmuebles-18456443,,
4 Dormitorios,U$S 1.150.000,https://www.gallito.com.uy/chalet-en-beverly-hills-inmuebles-19894335,,
3 Dormitorios,U$S 1.150.000,https://www.gallito.com.uy/excelente-casa-en-venta-en-playa-mansa-punta-del-este-inmuebles-19309724,,
4 Dormitorios - 440 m2,U$S 1.150.000,https://www.gallito.com.uy/kosak-imperdible-casa-mansa-premium-4dorm-bo-privado-punt-inmuebles-19144393,-34.9428,-54.94543
4 Dormitorios - 440 m2,U$S 1.180.000,https://www.gallito.com.uy/kosak-punta-deleste-mansa-impecable-casa-4dorm-gje2-playro-inmuebles-19144305,-34.92484,-54.96285
4 Dormitorios,U$S 1.180.000,https://www.gallito.com.uy/casa-en-montoya-4-dormitorios-inmuebles-17936456,,
4 Dormitorios,U$S 1.180.000,https://www.gallito.com.uy/casa-en-montoya-4-dormitorios-inmuebles-19480701,,
4 Dormitorios,U$S 1.190.000,https://www.gallito.com.uy/importante-casa-en-playa-mansa-inmuebles-16395507,,
Más de 4 dormitorios - 350 m2,U$S 1.196.000,https://www.gallito.com.uy/venta-casa-en-mansa-5-dormitorios-ref-2392-inmuebles-17401570,-34.918,-54.97659
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-venta-peninsula-punta-del-este-inmuebles-20108201,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-peninsula-4-dormitorios-inmuebles-18391797,-34.96961,-54.95143
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/hermosa-casa-en-la-penã­nsula-de-punta-del-este-inmuebles-20104947,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-la-barra-4-dormitorios-inmuebles-19480675,,
Más de 4 dormitorios - 300 m2,U$S 1.200.000,https://www.gallito.com.uy/5-dormitorios-juan-ramon-gimenez-inmuebles-20143863,-34.92468,-54.89766
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/venta-beverly-hills-punta-del-este-oportunidad-inmuebles-19723177,,
1 Dormitorio,U$S 1.200.000,https://www.gallito.com.uy/casa-en-la-barra-1-dormitorios-inmuebles-17399956,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/bonita-propiedad-ubicada-en-barrio-privado-de-la-barra-inmuebles-18410335,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/gran-oportunidad-en-peninsula-inmuebles-18571198,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/venta-casa-ubicada-en-barrio-privado-playa-mansa-4-dormi-inmuebles-17644726,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/hermosa-casa-en-zona-residencial-beverly-hills-inmuebles-17644915,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-venta-golf-punta-del-este-4-dormitorios-inmuebles-20107965,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/venta-de-casa-5-dormitorios-en-penãnsula-punta-del-este-inmuebles-20109275,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-mansa-5-dormitorios-inmuebles-19480611,,
3 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/la-tortuga-de-montoya-casa-con-estilo-ãnico-en-montoya-inmuebles-20108944,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-brava-4-dormitorios-inmuebles-19896717,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-mansa-4-dormitorios-inmuebles-17960057,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/venta-beverly-hills-punta-del-este-oportunidad-inmuebles-19723461,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-venta-golf-punta-del-este-4-dormitorios-inmuebles-20107953,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-brava-4-dormitorios-inmuebles-17597993,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-venta-peninsula-punta-del-este-4-dormitorios-inmuebles-20108249,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-venta-mansa-punta-del-este-4-dormitorios-inmuebles-20108436,,
3 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-de-excelentes-comodidades-en-barrio-privado-inmuebles-20078961,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/alquiler-casa-en-montoya-5-dormitorios-inmuebles-20110346,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-lugano-5-dormitorios-inmuebles-19765546,-34.93399,-54.931
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/propiedad-con-vista-al-mar-en-barrio-privado-inmuebles-18410333,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/hermosa-casa-en-primera-lã­nea-inmuebles-19577669,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/hermosa-casa-en-venta-inmuebles-18614134,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/venta-de-casa-5-dormitorios-en-golf-punta-del-este-inmuebles-16906228,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-inmuebles-20059617,-34.955,-54.971
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-mansa-5-dormitorios-inmuebles-17399984,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/hermosa-casa-en-primera-lã­nea-inmuebles-18410950,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-peninsula-5-dormitorios-primera-linea-frente-al-ma-inmuebles-18601863,,
1 Dormitorio,U$S 1.200.000,https://www.gallito.com.uy/casa-en-la-barra-1-dormitorios-inmuebles-19480693,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/la-barra-a-una-cuadra-del-mar-inmuebles-18614130,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-de-4-dormitorios-en-mansa-punta-del-este-inmuebles-17825458,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/venta-esplendida-casa-en-montoya-inmuebles-20109715,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/alquiler-casa-en-montoya-5-dormitorios-inmuebles-17644849,,
Más de 4 dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-mansa-en-venta-de-5-dormitorios-mansa-punta-del-inmuebles-16906159,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-la-barra-4-dormitorios-inmuebles-17399968,,
3 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/the-breakers-inmuebles-20109737,,
4 Dormitorios,U$S 1.200.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-golf-punta-del-este-4-dormitori-inmuebles-20108353,,
3 Dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-en-la-arbolada-3-dormitorios-inmuebles-18265548,,
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-en-playa-brava-5-dormitorios-piscina-y-parrillero-inmuebles-19894592,,
4 Dormitorios,U$S 1.250.000,https://www.gallito.com.uy/beverly-hills-excelente-propiedad-inmuebles-19865379,-34.92838,-54.92751
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-5-dormitorios-inmuebles-17690991,-34.93327,-54.95503
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/importante-residencia-en-el-golf-inmuebles-19890429,-34.955,-54.971
4 Dormitorios - 400 m2,U$S 1.250.000,https://www.gallito.com.uy/casa-en-la-barra-ref-3603-inmuebles-19131708,-34.962,-54.94505
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-a-la-venta-en-la-penã­nsula-inmuebles-20106097,,
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-vista-al-mar-inmuebles-18626870,,
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/hermosa-casa-en-venta-zona-del-golf-inmuebles-19131689,,
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-golf-punta-del-este-5-dormitori-inmuebles-20108121,,
4 Dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-en-4-dormitorios-inmuebles-17598144,,
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-en-venta-5-dormitorios-en-suite-punta-del-este-inmuebles-19618982,-34.955,-54.971
4 Dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-frente-al-mar-de-la-playa-mansa-con-excelente-vista-inmuebles-16743466,,
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-a-la-venta-en-la-penã­nsula-inmuebles-20105449,,
Más de 4 dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-golf-punta-del-este-5-dormitori-inmuebles-18603011,,
4 Dormitorios,U$S 1.250.000,https://www.gallito.com.uy/casa-de-4-dormitorios-con-parrillero-techado-inmuebles-15656810,,
4 Dormitorios - 436 m2,U$S 1.275.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-18683879,-34.92229,-54.95721
Más de 4 dormitorios - 880 m2,U$S 1.280.000,https://www.gallito.com.uy/casa-punta-del-este-inmuebles-18181637,-34.9544,-54.93889
Más de 4 dormitorios,U$S 1.290.000,https://www.gallito.com.uy/lugano-excelente-propiedad-inmuebles-19505326,,
Más de 4 dormitorios,U$S 1.290.000,https://www.gallito.com.uy/casa-de-4-dormitorios-en-golf-punta-del-este-inmuebles-16906257,,
Más de 4 dormitorios,U$S 1.290.000,https://www.gallito.com.uy/beverly-hills-de-punta-del-este-oportunidad-inmuebles-19742957,-34.92574,-54.92609
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/casa-en-venta-barrio-privado-inmuebles-19890246,,
3 Dormitorios,U$S 1.300.000,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-en-peninsula-playa-mansa-punta-inmuebles-18613910,,
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/casa-en-montoya-punta-del-este-inmuebles-18612672,,
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/casa-ubicada-en-montoya-a-tan-solo-dos-cuadras-del-mar-inmuebles-19723850,,
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/venta-casa-en-playa-mansa-5-dormitorios-inmuebles-18500313,,
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/gran-residencia-en-venta-inmuebles-16400566,,
Más de 4 dormitorios - 400 m2,U$S 1.300.000,https://www.gallito.com.uy/5-dormitorios-avda-del-mar-inmuebles-19874294,-34.92906,-54.93708
Más de 4 dormitorios - 712 m2,U$S 1.300.000,https://www.gallito.com.uy/mansion-en-punta-del-este-beverly-hills-ref-883-inmuebles-19641190,-34.92848,-54.92522
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/excelente-oportunidad-para-inversionistas-inmuebles-19879306,,
4 Dormitorios,U$S 1.300.000,https://www.gallito.com.uy/espectacular-residencia-en-montoya-4-dormitorios-con-piscin-inmuebles-18602372,,
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/casa-en-punta-del-este-golf-nicolas-de-modena-ref4257-inmuebles-19479424,,
4 Dormitorios,U$S 1.300.000,https://www.gallito.com.uy/casa-en-barrio-privado-la-alborada-inmuebles-18755873,,
4 Dormitorios,U$S 1.300.000,https://www.gallito.com.uy/espectacular-casa-en-zona-privilegiada-de-punta-del-este-inmuebles-18649824,,
Más de 4 dormitorios - 450 m2,U$S 1.300.000,https://www.gallito.com.uy/venta-casa-punta-del-este-barrio-privado-boulevard-park-inmuebles-18086441,-34.918,-54.97659
4 Dormitorios,U$S 1.300.000,https://www.gallito.com.uy/hermosa-casa-en-uno-de-los-barrios-mas-lindos-de-punta-del-inmuebles-20109895,,
Más de 4 dormitorios - 700 m2,U$S 1.300.000,https://www.gallito.com.uy/venta-casa-montoya-la-barra-proxima-al-mar-7-suites-bro-inmuebles-18625809,-34.9154,-54.84836
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/venta-de-casa-6-dormitorios-en-playa-mansa-punta-del-este-inmuebles-18613640,,
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/casa-en-montoya-punta-del-este-inmuebles-19956800,,
Más de 4 dormitorios - 639 m2,U$S 1.300.000,https://www.gallito.com.uy/casa-en-venta-inmuebles-19864257,-34.92859,-54.92537
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/casa-en-venta-montoya-inmuebles-19889922,,
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/casa-en-venta-mansa-inmuebles-19890292,,
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/casa-en-montoya-punta-del-este-inmuebles-18410809,,
Más de 4 dormitorios,U$S 1.300.000,https://www.gallito.com.uy/chalet-en-beverly-hills-punta-del-este-inmuebles-19978221,,
Más de 4 dormitorios - 712 m2,U$S 1.300.000,https://www.gallito.com.uy/casa-punta-del-este-inmuebles-19874615,-34.92811,-54.90889
Más de 4 dormitorios,U$S 1.320.000,https://www.gallito.com.uy/hermosa-residencia-inmuebles-19480926,,
4 Dormitorios,U$S 1.320.000,https://www.gallito.com.uy/casa-en-parada-8-de-la-mansa-en-barrio-privado-cercano-al-inmuebles-15656782,,
Más de 4 dormitorios,U$S 1.320.000,https://www.gallito.com.uy/hermosa-residencia-inmuebles-19284209,,
4 Dormitorios,U$S 1.330.000,https://www.gallito.com.uy/casa-en-barrio-privado-4-dormitorios-4-baños-inmuebles-18601430,,
4 Dormitorios - 380 m2,U$S 1.330.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-en-playa-mansa-punta-del-est-inmuebles-17346757,-34.94788,-54.93625
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/barrio-privado-lugano-inmuebles-19254214,,
4 Dormitorios - 384 m2,U$S 1.350.000,https://www.gallito.com.uy/residencia-en-punta-del-este-ref-3866-inmuebles-19818605,-34.918,-54.97659
4 Dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-frente-al-mar-cuatro-dormitorios-inmuebles-19584188,-34.955,-54.971
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-en-venta-playa-mansa-7-dormitorios-inmuebles-17750277,-34.92866,-54.95125
Más de 4 dormitorios - 700 m2,U$S 1.350.000,https://www.gallito.com.uy/residencia-de-8-dormitorios-inmuebles-16189375,-34.93711,-54.94106
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-de-3-dormitorios-en-excelente-barrio-la-arbolada-inmuebles-18524787,,
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/venta-casa-7-dormitorios-6-baños-3-en-suite-inmuebles-19641663,0.0,0.0
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-en-mansa-punta-del-este-inmuebles-20107714,,
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/chalet-rose-garden-inmuebles-20109904,,
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-en-mansa-punta-del-este-inmuebles-18731643,,
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/oportunidad-hermosa-casa-el-golf-en-alquiler-y-venta-inmuebles-20108130,,
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-de-5-dormitorios-en-barrio-la-arbolada-punta-del-este-inmuebles-18907071,,
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/espectacular-casa-inmuebles-19758515,-34.955,-54.971
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-en-venta-y-alquiler-golf-punta-del-este-inmuebles-18602947,,
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-en-mansa-punta-del-este-inmuebles-18713415,,
Más de 4 dormitorios - 623 m2,U$S 1.350.000,https://www.gallito.com.uy/casa-en-venta-6-dor-piscina-gran-parque-inmuebles-18895827,-34.92834,-54.95155
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-en-mansa-punta-del-este-inmuebles-18730310,,
Más de 4 dormitorios,U$S 1.350.000,https://www.gallito.com.uy/casa-en-venta-golf-punta-del-este-5-dormitorios-inmuebles-20108229,,
3 Dormitorios,U$S 1.370.000,https://www.gallito.com.uy/moderna-casa-en-venta-en-la-barra-posta-del-cangrejo-inmuebles-20110148,-34.91675,-54.85235
Más de 4 dormitorios - 380 m2,U$S 1.370.000,https://www.gallito.com.uy/4-dormitorios-bvrd-artigas-inmuebles-19872123,-34.93898,-54.93893
4 Dormitorios,U$S 1.380.000,https://www.gallito.com.uy/hermosa-casa-en-boulevard-park-mansa-inmuebles-18649922,,
Más de 4 dormitorios,U$S 1.390.000,https://www.gallito.com.uy/âen-exclusividad-espectacular-residencia-a-pasos-de-la-pl-inmuebles-19932730,-34.93424,-54.95126
4 Dormitorios - 420 m2,U$S 1.400.000,https://www.gallito.com.uy/venta-de-casa-4-dormitorios-en-peninsula-punta-del-este-inmuebles-19018994,-34.96211,-54.94601
4 Dormitorios,U$S 1.400.000,https://www.gallito.com.uy/casa-moderna-en-venta-playa-mansa-punta-del-este-inmuebles-18612908,,
Más de 4 dormitorios,U$S 1.400.000,https://www.gallito.com.uy/casa-con-excelentes-comodidades-en-punta-del-este-inmuebles-20108813,,
4 Dormitorios,U$S 1.400.000,https://www.gallito.com.uy/casa-en-venta-con-vista-al-mar-inmuebles-18684473,,
Más de 4 dormitorios,U$S 1.400.000,https://www.gallito.com.uy/excelente-residencia-para-vivir-todo-el-aão-inmuebles-19977964,,
4 Dormitorios - 600 m2,U$S 1.400.000,https://www.gallito.com.uy/venta-casa-punta-del-este-mansa-playa-mansa-piscina-barba-inmuebles-19251621,-34.918,-54.97659
Más de 4 dormitorios,U$S 1.400.000,https://www.gallito.com.uy/casa-en-venta-golf-punta-del-este-5-dormitorios-inmuebles-20107966,,
4 Dormitorios,U$S 1.400.000,https://www.gallito.com.uy/casa-moderna-en-venta-playa-mansa-punta-del-este-inmuebles-18568194,,
Más de 4 dormitorios,U$S 1.400.000,https://www.gallito.com.uy/venta-de-casa-6-dormitorios-en-peninsula-punta-del-este-inmuebles-16906100,,
4 Dormitorios,U$S 1.400.000,https://www.gallito.com.uy/venta-casa-en-la-barra-4-dormitorios-en-suite-inmuebles-17644789,,
4 Dormitorios,U$S 1.400.000,https://www.gallito.com.uy/casa-en-venta-frente-al-mar-4-dormitorios-inmuebles-16906101,,
4 Dormitorios,U$S 1.400.000,https://www.gallito.com.uy/casa-en-venta-con-vista-al-mar-inmuebles-18965979,,
Más de 4 dormitorios - 465 m2,U$S 1.400.000,https://www.gallito.com.uy/casa-en-venta-5-dormitorios-playa-mansa-at2-2329-inmuebles-19870495,-34.92484,-54.96291
3 Dormitorios - 1000 m2,U$S 1.410.000,https://www.gallito.com.uy/venta-casa-en-mansa-de-3-dormitorios-ref-2403-inmuebles-17401572,-34.918,-54.97659
4 Dormitorios,U$S 1.430.000,https://www.gallito.com.uy/casa-en-venta-mansa-inmuebles-19890030,,
Más de 4 dormitorios,U$S 1.430.000,https://www.gallito.com.uy/casa-en-punta-del-este-mansa-inmuebles-19647232,,
2 Dormitorios - 436 m2,U$S 1.430.500,https://www.gallito.com.uy/casa-2-dormitorios-en-playa-mansa-punta-del-este-inmuebles-17346074,-34.9208,-54.96205
