desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine
3 Dormitorios en Brazo Oriental,239000,170.0,https://www.gallito.com.uy/excelente-padron-unico-en-muy-buena-zona-inmuebles-13509976,-34.8613,-56.17618,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
3 Dormitorios en Prado,239000,125.0,https://www.gallito.com.uy/venta-casas-prado-3-dormitorios-inmuebles-18417894,-34.84945,-56.20023,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Pocitos,239000,154.0,https://www.gallito.com.uy/venta-2-casas-3-dormitorios-garage-2-patios-en-pocitos-inmuebles-19775679,-34.90246,-56.15439,3 Dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Tres Cruces,239000,154.0,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-opcion-financiacion-inmuebles-20817848,-34.88951,-56.17499,3 Dormitorios,Tres Cruces,Tres Cruces,50.0
3 Dormitorios en Villa Dolores,239000,154.0,https://www.gallito.com.uy/venta-2-casas-3-dormitorios-garage-2-patios-en-villa-dolores-inmuebles-19776273,-34.90274,-56.15441,3 Dormitorios,Villa Dolores,"Parque Batlle, Villa Dolores",10.0
Más de 4 dormitorios en Tres Cruces,240000,112.0,https://www.gallito.com.uy/punico-en-excelente-punto-sobre-avdaa-pasos-de-tres-cruces-inmuebles-14865141,-34.8944,-56.16469,Más de 4 dormitorios,Tres Cruces,Tres Cruces,50.0
4 Dormitorios en Reducto,240000,350.0,https://www.gallito.com.uy/casa-venta-reducto-4-dormitorios-inmuebles-20652066,-34.87928,-56.19046,4 Dormitorios,Reducto,Reducto,42.0
3 Dormitorios en La Blanqueada,240000,200.0,https://www.gallito.com.uy/preciosa-super-luminosa-y-con-excelente-metraje-inmuebles-18754321,-34.87525,-56.15181,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
1 Ambiente en Prado,240000,,https://www.gallito.com.uy/casa-prado-inmuebles-20475345,-34.85378,-56.20922,1 Ambiente,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Cordon,240000,,https://www.gallito.com.uy/casa-cordon-inmuebles-20441101,-34.9012,-56.17957,3 Dormitorios,Cordon,Cordón,4.0
2 Dormitorios en Carrasco,240000,71.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-carrasco-inmuebles-19102238,-34.885,-56.05566,2 Dormitorios,Carrasco,Carrasco,14.0
2 Dormitorios en Malvin,240000,140.0,https://www.gallito.com.uy/hermosa-casa-sobre-av-italia-2-dormitorios-inmuebles-20153999,-34.88655,-56.12814,2 Dormitorios,Malvin,Malvín,11.0
4 Dormitorios en Brazo Oriental,240000,300.0,https://www.gallito.com.uy/casa-de-4-dormitorios-en-excelente-estado-inmuebles-20471166,,,4 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
4 Dormitorios en Parque Rodo,240000,180.0,https://www.gallito.com.uy/proximo-parque-y-facultad-de-arquitectura-inmuebles-20956774,-34.9086,-56.1651,4 Dormitorios,Parque Rodo,Parque Rodó,6.0
3 Dormitorios en Carrasco Norte,240000,120.0,https://www.gallito.com.uy/venta-ph-3-dorm-2-baños-garaje-carrasco-norte-inmuebles-18385299,-34.87452,-56.04952,3 Dormitorios,Carrasco Norte,Carrasco Norte,15.0
4 Dormitorios en La Comercial,240000,210.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-la-comercial-inmuebles-16821284,-34.89624,-56.17368,4 Dormitorios,La Comercial,La Comercial,49.0
2 Dormitorios en Carrasco,240000,140.0,https://www.gallito.com.uy/venta-casa-jardin-patio-cparrillero-garaje-carrasco-sur-inmuebles-18625634,-34.88736,-56.0768,2 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Malvin Norte,240000,522.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-garaje-y-terreno-malvin-norte-inmuebles-20853263,-34.88244,-56.12397,3 Dormitorios,Malvin Norte,Malvín Norte,12.0
4 Dormitorios en Cordon,240000,,https://www.gallito.com.uy/casa-venta-en-cordon-inmuebles-17834090,-34.9123,-56.17911,4 Dormitorios,Cordon,Cordón,4.0
2 Dormitorios en Malvin,240000,74.0,https://www.gallito.com.uy/venta-casa-malvin-dos-dormitorios-padron-unico-cochera-inmuebles-20579895,-34.88796,-56.11444,2 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Brazo Oriental,240000,200.0,https://www.gallito.com.uy/casa-3-dormitorios-inmuebles-14372092,-34.86028,-56.17767,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
4 Dormitorios en Brazo Oriental,240000,,https://www.gallito.com.uy/casa-en-venta-4-dormitorios-2-baã±os-patio-con-parrillero-inmuebles-20385013,-34.955,-54.971,4 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
3 Dormitorios en Paso De La Arena,240000,220.0,https://www.gallito.com.uy/casa-con-gran-terreno-tres-padrones-inmuebles-20964347,-34.84415,-56.2786,3 Dormitorios,Paso De La Arena,Paso de la Arena,57.0
Más de 4 dormitorios en Parque Batlle,240000,112.0,https://www.gallito.com.uy/p-unico-en-excelente-punto-sobre-av-a-pasos-de-tres-cruces-inmuebles-14865190,-34.89454,-56.16447,Más de 4 dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
2 Dormitorios en Puerto Buceo,240000,70.0,https://www.gallito.com.uy/casa-puerto-buceo-inmuebles-17695619,-34.90125,-56.13067,2 Dormitorios,Puerto Buceo,Buceo,9.0
3 Dormitorios en Carrasco,240000,97.0,https://www.gallito.com.uy/casa-venta-carrasco-inmuebles-20046407,-34.88168,-56.07634,3 Dormitorios,Carrasco,Carrasco,14.0
2 Dormitorios en Carrasco Norte,240000,73.0,https://www.gallito.com.uy/venta-casa-carrasco-2-dorm-2-baños-en-complejo-inmuebles-21051775,-34.87098,-56.05001,2 Dormitorios,Carrasco Norte,Carrasco Norte,15.0
3 Dormitorios en Jacinto Vera,240000,120.0,https://www.gallito.com.uy/casa-padron-unico-impecable-inmuebles-19697727,-34.87514,-56.17027,3 Dormitorios,Jacinto Vera,Jacinto Vera,44.0
4 Dormitorios en Jacinto Vera,240000,95.0,https://www.gallito.com.uy/preciosa-propiedad-a-metros-de-nuevocentro-shopping-inmuebles-17520797,-34.86688,-56.18818,4 Dormitorios,Jacinto Vera,Jacinto Vera,44.0
2 Dormitorios en Buceo,240000,65.0,https://www.gallito.com.uy/casa-de-2-dormitorios-en-buceo-jardin-patio-y-cochera-inmuebles-20458115,-34.90125,-56.13067,2 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en Carrasco,240000,140.0,https://www.gallito.com.uy/casa-de-2-dormitorios-en-carrasco-inmuebles-20253271,,,2 Dormitorios,Carrasco,Carrasco,14.0
2 Dormitorios en Malvin,240000,,https://www.gallito.com.uy/venta-casa-malvin-dos-dormitorios-padron-unico-cochera-inmuebles-20693443,,,2 Dormitorios,Malvin,Malvín,11.0
2 Dormitorios en Puerto Buceo,240000,65.0,https://www.gallito.com.uy/casa-de-2-dormitorios-en-buceo-jardin-patio-y-cochera-inmuebles-20458095,-34.90125,-56.13067,2 Dormitorios,Puerto Buceo,Buceo,9.0
3 Dormitorios en Malvin Norte,240000,220.0,https://www.gallito.com.uy/venta-casa-sevilla-malvin-inmuebles-19379619,-34.88464,-56.1242,3 Dormitorios,Malvin Norte,Malvín Norte,12.0
Más de 4 dormitorios en Parque Batlle,240000,147.0,https://www.gallito.com.uy/p-unico-en-excelente-punto-a-pasos-de-tres-cruces-inmuebles-14865290,-34.89443,-56.16482,Más de 4 dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
3 Dormitorios en Buceo,240000,32.0,https://www.gallito.com.uy/proxramon-anador-inmuebles-16347984,,,3 Dormitorios,Buceo,Buceo,9.0
3 Dormitorios en Parque Batlle,240000,130.0,https://www.gallito.com.uy/campbell-entre-bosch-y-pouey-inmuebles-19398668,-34.89934,-56.16093,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
Más de 4 dormitorios en Tres Cruces,240000,147.0,https://www.gallito.com.uy/excelente-punto-a-pasos-de-la-terminal-tres-cruces-inmuebles-14865264,-34.8944,-56.16452,Más de 4 dormitorios,Tres Cruces,Tres Cruces,50.0
2 Dormitorios en Malvin,240000,65.0,https://www.gallito.com.uy/casa-de-2-dormitorios-en-buceo-jardin-patio-y-cochera-inmuebles-20458098,-34.90125,-56.13067,2 Dormitorios,Malvin,Malvín,11.0
4 Dormitorios en Prado,240000,155.0,https://www.gallito.com.uy/venta-casa-de-3-dormitorios-en-prado-inmuebles-20414028,,,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Malvin,240000,168.0,https://www.gallito.com.uy/vendo-casa-de-3-dormitorios-en-malvin-nuevo-inmuebles-20097730,-34.89206,-56.12321,3 Dormitorios,Malvin,Malvín,11.0
Más de 4 dormitorios en Prado,240000,130.0,https://www.gallito.com.uy/casa-mas-apartamento-completa-si-banco-inmuebles-16871144,-34.84533,-56.19445,Más de 4 dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en La Comercial,240000,180.0,https://www.gallito.com.uy/casa-3-dormitorios-en-la-comercial-inmuebles-15083060,-34.89119,-56.17225,3 Dormitorios,La Comercial,La Comercial,49.0
3 Dormitorios en Reducto,240000,111.0,https://www.gallito.com.uy/ifer&olivera-sitio-grande-y-abayuba-inmuebles-20657011,-34.87445,-56.19231,3 Dormitorios,Reducto,Reducto,42.0
2 Dormitorios en Pocitos,240000,65.0,https://www.gallito.com.uy/casa-de-2-dormitorios-en-buceo-jardin-patio-y-cochera-inmuebles-20458096,-34.90125,-56.13067,2 Dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Cordon,240000,86.0,https://www.gallito.com.uy/casa-en-venta-cordon-lars-inmuebles-21043105,-34.90531,-56.17717,3 Dormitorios,Cordon,Cordón,4.0
3 Dormitorios en Reducto,240000,130.0,https://www.gallito.com.uy/venta-apartamento-de-3-dormitorios-en-reducto-inmuebles-18553842,-32.87555,-56.02015,3 Dormitorios,Reducto,Reducto,42.0
3 Dormitorios en Brazo Oriental,240000,107.0,https://www.gallito.com.uy/imperdible-a-mts-de-nuevo-centro-shopping-con-garaje-pati-inmuebles-19258823,-34.86506,-56.16998,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
3 Dormitorios en Prado,240000,,https://www.gallito.com.uy/casa-venta-en-prado-inmuebles-20389970,-34.87218,-56.20229,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0
2 Dormitorios en Malvin,240000,60.0,https://www.gallito.com.uy/proximo-al-colegio-y-liceo-horacio-quiroga-inmuebles-20651790,-34.88951,-56.10563,2 Dormitorios,Malvin,Malvín,11.0
2 Dormitorios en Malvin,240000,,https://www.gallito.com.uy/casa-en-venta-2-plantas-2-dormitorios-2-baã±os-con-garaje-inmuebles-19636140,-34.8926,-56.11927,2 Dormitorios,Malvin,Malvín,11.0
3 Dormitorios en Union,240000,75.0,https://www.gallito.com.uy/amplia-comoda-con-gran-cochera-y-potencial-inmuebles-18217828,-34.88658,-56.12589,3 Dormitorios,Union,Unión,23.0
3 Dormitorios en La Blanqueada,240000,130.0,https://www.gallito.com.uy/amplia-excelente-ubicacion-cochera-parrillero-inmuebles-19258958,-34.88661,-56.15354,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
2 Dormitorios en Buceo,240000,200.0,https://www.gallito.com.uy/morlac-vende-200m2-3dorm-bños-bbcoa-gge-uss-240000-inmuebles-18211128,,,2 Dormitorios,Buceo,Buceo,9.0
3 Dormitorios en Buceo,240000,116.0,https://www.gallito.com.uy/venta-casa-tres-dormitorios-buceo-inmuebles-20655562,-34.89881,-56.13483,3 Dormitorios,Buceo,Buceo,9.0
3 Dormitorios en Buceo,240000,132.0,https://www.gallito.com.uy/padron-unico-impecable-con-patio-jardin-y-garage-inmuebles-13559984,-34.89168,-56.13669,3 Dormitorios,Buceo,Buceo,9.0
3 Dormitorios en Pocitos,241000,,https://www.gallito.com.uy/venta-casa-3-dormitorios-en-pocitos-inmuebles-20339801,-34.91088,-56.1618,3 Dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Pocitos,243000,,https://www.gallito.com.uy/baldovino-casa-pocitos-diego-lamas-y-g-pereira-inmuebles-18930365,,,3 Dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Pocitos,243000,145.0,https://www.gallito.com.uy/inmueble-con-4-dormitorios-3-baños-cochera-barbacoa-inmuebles-20475381,-34.90222,-56.15288,3 Dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Parque Batlle,243000,145.0,https://www.gallito.com.uy/baldovino-pquebatlle-diego-lamas-y-manuel-haedo-inmuebles-18938013,,,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
3 Dormitorios en Tres Cruces,245000,150.0,https://www.gallito.com.uy/venta-casa-padron-ünico-3-dormitorios-garaje-parriller-inmuebles-20285527,-34.89639,-56.1671,3 Dormitorios,Tres Cruces,Tres Cruces,50.0
2 Dormitorios en Carrasco,245000,87.0,https://www.gallito.com.uy/casa-venta-carrasco-2-dormitorios-mariano-uriarte-y-bolivia-inmuebles-20506816,,,2 Dormitorios,Carrasco,Carrasco,14.0
Más de 4 dormitorios en Parque Rodo,245000,156.0,https://www.gallito.com.uy/casa-venta-parque-rodo-inmuebles-20459589,-34.90786,-56.16626,Más de 4 dormitorios,Parque Rodo,Parque Rodó,6.0
3 Dormitorios en Cordon,245000,100.0,https://www.gallito.com.uy/a-refaccionar-azotea-y-patio-exclusivo-cparrillero-inmuebles-19258890,-34.89613,-56.17345,3 Dormitorios,Cordon,Cordón,4.0
3 Dormitorios en Buceo,245000,90.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-buceo-inmuebles-19102230,-34.8971,-56.13971,3 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en Carrasco,245000,140.0,https://www.gallito.com.uy/venta-o-permuta-ph-2-dormitorios-carrasco-sur-inmuebles-20703275,,,2 Dormitorios,Carrasco,Carrasco,14.0
3 Dormitorios en Prado,245000,70.0,https://www.gallito.com.uy/villa-savoia-casas-en-barrio-privado-inmuebles-16401899,-34.8625,-56.19911,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Prado,245000,170.0,https://www.gallito.com.uy/venta-casa-prado-3dormitorios-garage-cocheras-inmuebles-20854853,-34.85256,-56.20952,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Parque Batlle,245000,110.0,https://www.gallito.com.uy/prox-facveterinaria-inmuebles-15909177,,,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0
3 Dormitorios en Buceo,245000,200.0,https://www.gallito.com.uy/oportunidad-3-o-mas-dorm-cohcera-y-hermoso-fondo-inmuebles-16466435,,,3 Dormitorios,Buceo,Buceo,9.0
3 Dormitorios en Buceo,245000,75.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-20311843,-34.89279,-56.12726,3 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en Punta Gorda,245000,120.0,https://www.gallito.com.uy/casa-ph-en-venta-punta-gorda-inmuebles-20324612,,,2 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Prado,245000,,https://www.gallito.com.uy/venta-casa-prado-3dormitorios-garage-cocheras-inmuebles-20854302,-34.85256,-56.20952,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0
2 Dormitorios en Pocitos,245000,,https://www.gallito.com.uy/apartamento-tipo-ph-independiente-en-gran-ubicacion-inmuebles-17837274,-34.90855,-56.16293,2 Dormitorios,Pocitos,Pocitos,8.0
4 Dormitorios en Tres Cruces,245000,200.0,https://www.gallito.com.uy/renta-ya-venta-casa-tres-cruces-ideal-inversionista-inmuebles-15011146,-34.89546,-56.16473,4 Dormitorios,Tres Cruces,Tres Cruces,50.0
3 Dormitorios en Brazo Oriental,245000,110.0,https://www.gallito.com.uy/hermoso-chalet-de-tejas-sobre-herrera-inmuebles-19775612,-34.86402,-56.17678,3 Dormitorios,Brazo Oriental,Brazo Oriental,51.0
4 Dormitorios en Prado,245000,,https://www.gallito.com.uy/casa-amplia-en-venta-4-dormitorios-3-baã±os-azotea-con-barb-inmuebles-20358098,-34.87209,-56.20317,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Buceo,245000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-3-baã±os-cochera-y-azotea-con-b-inmuebles-19207905,-34.8921,-56.13493,3 Dormitorios,Buceo,Buceo,9.0
3 Dormitorios en Pocitos,245000,230.0,https://www.gallito.com.uy/gran-casa-en-esquina-sobre-calle-gestido-inmuebles-17100077,,,3 Dormitorios,Pocitos,Pocitos,8.0
3 Dormitorios en Buceo,245000,180.0,https://www.gallito.com.uy/oportunidad-3-o-mas-dorm-cohcera-y-hermoso-fondo-inmuebles-16445665,-34.88592,-56.12783,3 Dormitorios,Buceo,Buceo,9.0
Más de 4 dormitorios en Sayago,245000,182.0,https://www.gallito.com.uy/baldovino-sayago-prado-eduardo-pondal-y-millan-inmuebles-19653296,-34.84275,-56.20679,Más de 4 dormitorios,Sayago,Sayago,52.0
2 Dormitorios en La Blanqueada,245000,,https://www.gallito.com.uy/casa-triplex-venta-2-dormitorios-2-baã±os-con-cochera-jua-inmuebles-19065904,,,2 Dormitorios,La Blanqueada,La Blanqueada,47.0
Más de 4 dormitorios en Cordon,245000,193.0,https://www.gallito.com.uy/casa-5-dormitorios-ideal-inversionistas-paullier-inmuebles-20479270,,,Más de 4 dormitorios,Cordon,Cordón,4.0
Más de 4 dormitorios en Sayago,245000,182.0,https://www.gallito.com.uy/casa-sayago-6-dormitorios-inmuebles-20627112,-34.84278,-56.20768,Más de 4 dormitorios,Sayago,Sayago,52.0
3 Dormitorios en La Blanqueada,245000,109.0,https://www.gallito.com.uy/amplia-y-luminosa-con-cochera-unicos-dueños-inmuebles-19492141,-34.87498,-56.16691,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
3 Dormitorios en La Blanqueada,245000,135.0,https://www.gallito.com.uy/excel-ubicacion-a-50-mtrs-de-8-de-octubre-totalmente-rec-inmuebles-19258995,-34.87994,-56.14746,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
4 Dormitorios en Parque Rodo,247000,200.0,https://www.gallito.com.uy/casa-en-venta-4-dormitorios-garaje-padron-unico-parque-rodo-inmuebles-20698095,-34.90909,-56.16834,4 Dormitorios,Parque Rodo,Parque Rodó,6.0
4 Dormitorios en Otro,248000,360.0,https://www.gallito.com.uy/venta-venta-casa-4-dormitorios-y-galpón-parque-rive-inmuebles-21093212,,,4 Dormitorios,Otro,,
4 Dormitorios en Otro,248000,360.0,https://www.gallito.com.uy/venta-venta-casa-4-dormitorios-y-galpón-parque-rive-inmuebles-21093211,,,4 Dormitorios,Otro,,
3 Dormitorios en Malvin,248000,94.0,https://www.gallito.com.uy/espectacular-oportunidad-duplex-3-dorm-malvin-inmuebles-21092219,-34.90721,-56.19027,3 Dormitorios,Malvin,Malvín,11.0
4 Dormitorios en Malvin Norte,248000,,https://www.gallito.com.uy/casa-venta-en-malvin-norte-inmuebles-20689449,-34.87072,-56.10603,4 Dormitorios,Malvin Norte,Malvín Norte,12.0
4 Dormitorios en Ciudad Vieja,248000,160.0,https://www.gallito.com.uy/venta-hermosa-ph-de-epoca-impecable-y-con-renta-inmuebles-19825252,-34.90656,-56.2049,4 Dormitorios,Ciudad Vieja,Ciudad Vieja,1.0
4 Dormitorios en Prado,248000,154.0,https://www.gallito.com.uy/ifer&olivera-suarez-y-arapey-inmuebles-20583783,-34.87857,-56.12892,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0
2 Dormitorios en Malvin,248000,65.0,https://www.gallito.com.uy/lebutt-pronto-para-ocupar-2-dormitorios-garage-inmuebles-20656460,,,2 Dormitorios,Malvin,Malvín,11.0
2 Dormitorios en La Blanqueada,249000,80.0,https://www.gallito.com.uy/casa-la-blanqueada-inmuebles-20139897,-34.87463,-56.16244,2 Dormitorios,La Blanqueada,La Blanqueada,47.0
Más de 4 dormitorios en Reducto,249000,204.0,https://www.gallito.com.uy/casa-reducto-inmuebles-16870843,-34.87722,-56.18741,Más de 4 dormitorios,Reducto,Reducto,42.0
3 Dormitorios en Buceo,249000,154.0,https://www.gallito.com.uy/buceo-venta-4-dormitorios-barbacoa-y-garaje-inmuebles-18001237,-34.89298,-56.13923,3 Dormitorios,Buceo,Buceo,9.0
2 Dormitorios en Sayago,249000,,https://www.gallito.com.uy/venta-hermosa-casa-en-sayago-con-piscina-2-dorm-inmuebles-19024840,,,2 Dormitorios,Sayago,Sayago,52.0
Más de 4 dormitorios en Cordon,249000,200.0,https://www.gallito.com.uy/rivera-prox-p-de-maria-200-m2-en-planta-alta-de-estilo-inmuebles-20812126,-34.90218,-56.17164,Más de 4 dormitorios,Cordon,Cordón,4.0
2 Dormitorios en Tres Cruces,249000,103.0,https://www.gallito.com.uy/en-venta-casa-2-dorm-2-b-patio-gge-la-blanqueada-inmuebles-20621636,-34.88907,-56.16392,2 Dormitorios,Tres Cruces,Tres Cruces,50.0
2 Dormitorios en Carrasco,249000,69.0,https://www.gallito.com.uy/vendo-casa-de-2-dormitorios-cochera-y-jardin-exclusivo-pr-inmuebles-20934148,-34.8711,-56.04993,2 Dormitorios,Carrasco,Carrasco,14.0
Más de 4 dormitorios en Parque Rodo,250000,200.0,https://www.gallito.com.uy/ideal-empresa-200-m2-7-oficinas-4-baños-buen-estado-inmuebles-20320964,-34.90601,-56.17194,Más de 4 dormitorios,Parque Rodo,Parque Rodó,6.0
2 Dormitorios en Punta Gorda,250000,50.0,https://www.gallito.com.uy/casa-punta-gorda-inmuebles-20244878,-34.89514,-56.07436,2 Dormitorios,Punta Gorda,Punta Gorda,13.0
2 Dormitorios en Punta Gorda,250000,90.0,https://www.gallito.com.uy/casa-venta-punta-gorda-2-dormitorios-brenda-y-san-marino-mt-inmuebles-20393704,,,2 Dormitorios,Punta Gorda,Punta Gorda,13.0
3 Dormitorios en Colon,250000,200.0,https://www.gallito.com.uy/excelente-propiedad-en-colon-inmuebles-14645037,-34.8048,-56.22765,3 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0
3 Dormitorios en La Blanqueada,250000,213.0,https://www.gallito.com.uy/inm-federico-diaz-amplia-prox-crandon-inmuebles-20640667,,,3 Dormitorios,La Blanqueada,La Blanqueada,47.0
4 Dormitorios en Pocitos,250000,112.0,https://www.gallito.com.uy/casa-en-pocitos-excelente-ubicacion-inmuebles-20016409,-34.90462,-56.16136,4 Dormitorios,Pocitos,Pocitos,8.0
4 Dormitorios en Sayago,250000,,https://www.gallito.com.uy/casa-sayago-4-dorm-gran-parque-inmuebles-19083425,,,4 Dormitorios,Sayago,Sayago,52.0
3 Dormitorios en Malvin,250000,200.0,https://www.gallito.com.uy/venta-casa-3-dor-c-taller-barrio-parque-rivera-inmuebles-20427149,-34.87174,-56.10796,3 Dormitorios,Malvin,Malvín,11.0
4 Dormitorios en Prado,250000,240.0,https://www.gallito.com.uy/casa-central-venta-casa-prado-4-dormitorios-cochera-fondo-inmuebles-18200678,-34.87949,-56.19601,4 Dormitorios,Prado,"Prado, Nueva Savona",39.0
2 Dormitorios en Union,250000,125.0,https://www.gallito.com.uy/impecable-inmuebles-14429506,-34.86698,-56.13429,2 Dormitorios,Union,Unión,23.0
3 Dormitorios en Prado,250000,160.0,https://www.gallito.com.uy/divina-casa-solida-con-fondo-y-garaje-inmuebles-15676622,-34.85822,-56.19263,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0
3 Dormitorios en Ciudad Vieja,250000,145.0,https://www.gallito.com.uy/ituzaingo-prox-al-puerto-inmuebles-20244808,-34.90451,-56.20525,3 Dormitorios,Ciudad Vieja,Ciudad Vieja,1.0
